nces_id,cds_id,fips_code,county_code,District  Name,County Name,school_count,Total Enrollment ,Total Enrollment,enroll_es,enroll_ms,enroll_hs,race_hisp,race_afam,race_white,av,urban,suburban,Rural District,AV Per Student,AV Quintile,frpm_total,FRPM Share,Region Code,Nonwhite share,Black Share,Hispanic  Share,UN_LA,un_la_amount,UN_55,un_55_amount,SAB Unfunded, SAB Unfunded $ ,Bond on 11/2016,Bond $ 11/2016,cds_county,enrollgrowth,enrollgrowth_pct,perschoolpop,Bond Passed 11/2016,Bond Passed $  6/2016,Bond $ 6/2016,Bond Passed 6/2016,Bond Passed $  6/2016,Bond in 2015,Bond $ 2015,Bond Passed 2015,Bond in 2014,Bond $ 2014,Bond Passed 2014,,
613080,66829,6061,31,Eureka Union,Placer,8,3338,3338,2456,882,0,335,45,2324,4884000000,0,1,0,1463244,4,377,0.11,5,0.3,0.01,0.1,0,,0,,0,,0,,31,-75,-0.021483816,427,,0,,,0,,,,,,,,
613980,66837,6061,31,Foresthill Union Elementary,Placer,2,393,393,300,93,0,48,4,300,601800000,0,0,1,1531255,4,169,0.43,5,0.25,0.01,0.14,0,,0,,0,,0,,31,-362,-0.47820345,395,,0,,,0,,,,,,,,
622560,66845,6061,31,Loomis Union Elementary,Placer,9,3636,3636,2733,765,138,380,38,2956,2804000000,0,1,0,771099,3,536,0.16,5,0.17,0.01,0.09,0,,0,,0,,0,,31,1611,0.88032788,430.125,,0,,,0,,,,,,,,
627120,66852,6061,31,Newcastle Elementary,Placer,8,1844,1844,1616,181,47,170,19,1257,310300000,0,1,0,168259,1,142,0.15,5,0.22,0.01,0.08,0,,0,,0,,0,,31,604,1.740634,135.85715,,0,,,0,,,,,,,,
691025,10314,6061,31,Placer County Office of Education,Placer,7,718,718,299,153,266,139,22,495,,0,1,0,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
630720,66886,6061,31,Placer Hills Union Elementary,Placer,4,801,801,606,195,0,60,4,689,10930000000,0,0,0,13700000,5,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
630750,66894,6061,31,Placer Union High,Placer,8,4137,4137,0,0,4137,524,26,3192,1673000000,0,1,0,404487,1,1133,0.27,5,0.23,0.01,0.13,0,,0,,0,,1,98000000,31,-370,-0.079741381,610,0,0,135000000,0,0,,,,,,,,
600013,75085,6061,31,Rocklin Unified,Placer,23,12738,12738,6232,2135,4371,1736,192,8509,,0,1,0,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
633600,66910,6061,31,Roseville City Elementary,Placer,19,9820,9820,7723,2097,0,2213,203,5723,11950000000,1,0,0,1217051,4,2946,0.29,5,0.4,0.02,0.21,0,,0,,0,,0,,31,4610,0.84432232,530,,0,,,0,,,,,,,,
633630,66928,6061,31,Roseville Joint Union High,Placer,9,10223,10223,0,0,10223,1818,386,6168,21470000000,1,0,0,2100282,5,2974,0.29,5,0.39,0.04,0.17,0,,0,,0,,1,96000000,31,4270,0.71524286,1280,1,96000000,,,0,,,,,,,,
638770,66944,6061,31,Tahoe-Truckee Unified,Placer,14,3978,3978,2373,572,1033,1481,19,2343,15710000000,0,0,1,3949550,5,1759,0.45,5,0.41,0,0.37,0,,0,,0,,0,,31,-1149,-0.2253383,329.16666,,0,,,0,,,,1,176000000,1,,
642140,66951,6061,31,Western Placer Unified,Placer,15,9116,9116,4838,1413,2865,2425,195,5565,6726000000,0,0,0,737840,3,3498,0.39,5,0.39,0.02,0.26,0,,0,,0,,1,60000000,31,4642,1.0450248,698.76923,1,60000000,,,0,,,,1,60000000,1,,
691102,10322,6063,32,Plumas County Office of Education,Plumas,4,,31,11,11,9,1,0,22,,0,0,1,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
631170,66969,6063,32,Plumas Unified,Plumas,12,2130,2130,1145,303,682,275,21,1640,3117000000,0,0,1,1463439,4,1164,0.54,1,0.24,0.01,0.13,0,,0,,0,,1,50000000,32,-1480,-0.40917888,194.27272,1,50000000,,,0,,,,,,,,
602430,66977,6065,33,Alvord Unified,Riverside,25,19390,19390,10397,3012,5981,15220,756,2128,6372000000,1,0,0,328605,1,15302,0.79,8,0.89,0.04,0.78,0,,0,,0,,0,,33,2520,0.1485849,811.66669,,0,,,0,,,,,,,,
603840,66985,6065,33,Banning Unified,Riverside,14,4599,4599,2636,649,1314,3021,397,632,2359000000,0,1,0,512963,2,3879,0.87,8,0.85,0.09,0.64,0,,0,,0,,1,25500000,33,-68,-0.014951627,497.77777,1,25500000,,,0,,,,,,,,
604290,66993,6065,33,Beaumont Unified,Riverside,15,9256,9256,5146,1421,2689,4652,520,3159,3671000000,0,1,0,396621,1,5348,0.59,8,0.66,0.06,0.5,0,,0,,0,,0,,33,5425,1.4871162,756.08331,,0,,,0,,,,,,,,
609070,73676,6065,33,Coachella Valley Unified,Riverside,25,18878,18878,10840,2835,5203,18351,47,203,7719000000,0,0,1,408879,1,16424,0.87,8,0.99,0,0.97,0,,0,,0,,0,,33,7266,0.62724447,819.56525,,0,,,0,,,,,,,,
609850,67033,6065,33,Corona-Norco Unified,Riverside,53,53739,53739,27824,8182,17733,28022,3250,15036,27350000000,0,1,0,508954,2,23023,0.43,8,0.71,0.06,0.52,1,638175,1,292040,1,"930,215",0,,33,22541,0.72151977,1054.5491,,0,,,0,,,,1,396000000,1,,
611100,67041,6065,33,Desert Center Unified,Riverside,2,,24,19,5,0,15,0,6,191900000,0,0,1,7997773,5,10,0.71,8,0.71,0,0.5,0,,0,,0,,0,,33,-56,-0.80000001,14,,0,,,0,,,,,,,,
611110,67058,6065,33,Desert Sands Unified,Riverside,36,28999,28999,14988,4657,9354,20949,493,6081,32980000000,0,1,0,1137156,3,18370,0.63,8,0.78,0.02,0.72,0,,1,19418,1,"19,418",0,,33,8044,0.38101554,833.02856,,0,,,0,,,,1,225000000,1,,
616920,67082,6065,33,Hemet Unified,Riverside,29,21414,21414,11242,3239,6933,11539,1775,6544,8461000000,1,0,0,395124,1,17203,0.8,8,0.68,0.08,0.53,0,,0,,0,,0,,33,5907,0.37865385,768.10712,,0,,,0,,,,,,,,
619260,67090,6065,33,Jurupa Unified,Riverside,29,19330,19330,10460,2970,5900,16506,387,1941,7775000000,0,1,0,402250,1,14865,0.76,8,0.89,0.02,0.84,0,,0,,0,,0,,33,1542,0.086005911,748.88464,,0,,,0,,,,1,144000000,1,,
600027,75176,6065,33,Lake Elsinore Unified,Riverside,28,22258,22258,12143,3259,6856,12395,975,7244,8954000000,0,1,0,402262,1,13743,0.62,8,0.67,0.05,0.55,0,,0,,0,,1,105000000,33,7239,0.48013529,858.30768,1,105000000,,,0,,,,,,,,
624540,67116,6065,33,Menifee Union Elementary,Riverside,15,11011,11011,8244,2286,481,4727,644,4443,6684000000,0,0,1,607041,2,4583,0.43,8,0.59,0.05,0.43,0,,0,,0,,1,135000000,33,6187,1.4032661,756.85712,1,135000000,,,0,,,,,,,,
625800,67124,6065,33,Moreno Valley Unified,Riverside,42,34170,34170,18486,5213,10471,23528,5375,2918,10910000000,0,1,0,319355,1,28757,0.83,8,0.91,0.17,0.68,0,,0,,0,,0,,33,3048,0.097008273,861.70001,,0,,,0,,,,1,398000000,1,,
600029,75200,6065,33,Murrieta Valley Unified,Riverside,22,22698,22698,10735,3615,8348,7808,1213,10332,11330000000,0,0,1,499363,2,7780,0.34,8,0.54,0.06,0.34,0,,0,,0,,0,,33,13335,1.3764451,1096.3334,,0,,,0,,,,1,98000000,1,,
627780,67157,6065,33,Nuview Union,Riverside,7,2894,2894,1807,483,604,1962,347,472,622900000,0,0,1,215253,1,2148,0.76,8,0.81,0.12,0.66,0,,0,,0,,0,,33,1545,1.2213439,401.42856,,0,,,0,,,,,,,,
629550,67173,6065,33,Palm Springs Unified,Riverside,30,23332,23332,12653,3529,7150,17635,1233,3149,23480000000,0,1,0,1006147,3,19181,0.82,8,0.86,0.05,0.75,0,,1,1544778,1,"1,544,778",1,216460000,33,4699,0.25180858,834.28571,1,216460000,,,0,,,,,,,,
629640,67181,6065,33,Palo Verde Unified,Riverside,9,3177,3177,1713,481,983,2106,237,722,1385000000,0,0,0,435891,1,2454,0.74,8,0.75,0.07,0.65,0,2855784,0,,0,"2,855,784",0,,33,-460,-0.12130801,476,,0,,,0,,,,,,,,
630180,67199,6065,33,Perris Elementary,Riverside,10,5821,5821,5608,213,0,5036,369,193,1956000000,0,1,0,336007,1,5417,0.92,8,0.97,0.07,0.87,0,,0,,0,,0,,33,1651,0.39021507,735.25,,0,,,0,,,,1,40000000,1,,
630210,67207,6065,33,Perris Union High,Riverside,9,10510,10510,164,1519,8827,7353,759,1677,11560000000,0,1,0,1100343,3,7426,0.71,8,0.83,0.07,0.7,0,,0,,0,,0,,33,4964,0.90732956,1304.375,,0,,,0,,,,,,,,
691026,10330,6065,33,Riverside County Office of Education,Riverside,10,7629,7629,4081,1051,2497,3547,435,2945,,1,0,0,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
633150,67215,6065,33,Riverside Unified,Riverside,52,42339,42339,22181,6564,13594,25669,2980,10153,20010000000,1,0,0,472512,2,27550,0.65,8,0.75,0.07,0.6,0,,0,,0,,1,392000000,33,6709,0.18699482,835.03925,1,392000000,,,0,,,,,,,,
633390,67231,6065,33,Romoland Elementary,Riverside,6,3505,3505,2776,729,0,2412,156,751,2302000000,0,0,1,656675,2,2382,0.7,8,0.78,0.04,0.69,0,,0,,0,,0,,33,2234,1.9208943,679.40002,,0,,,0,,,,,,,,
634440,67249,6065,33,San Jacinto Unified,Riverside,17,10698,10698,6048,1657,2993,7194,925,1762,2207000000,0,1,0,206302,1,8023,0.78,8,0.83,0.08,0.67,0,,0,,0,,1,44900000,33,5238,1.0345645,686.73334,1,44900000,,,0,,,,,,,,
600028,75192,6065,33,Temecula Valley Unified,Riverside,32,30016,30016,15204,4572,10240,9500,1144,13756,17230000000,1,0,0,573929,2,6255,0.21,8,0.54,0.04,0.31,1,1563291,0,,1,"1,563,291",0,,33,15451,1.0572739,969.83868,,0,,,0,,,,,,,,
691135,75242,6065,33,Val Verde Unified,Riverside,23,19841,19841,10701,3074,6066,14607,2889,1129,5282000000,0,0,1,266219,1,16337,0.83,8,0.94,0.15,0.73,1,21621700,0,,1,"21,621,700",0,,33,10890,1.2227712,899.81818,,0,,,0,,,,,,,,
603060,67280,6067,34,Arcohe Union Elementary,Sacramento,2,374,374,288,86,0,179,7,161,598900000,0,0,1,1601219,4,220,0.56,5,0.53,0.01,0.45,0,,0,,0,,0,,34,-108,-0.21686748,390,,0,,,0,,,,,,,,
607900,73973,6067,34,Center Joint Unified,Sacramento,11,4533,4533,2390,725,1418,1092,452,2190,1648000000,0,1,0,363662,1,2845,0.61,5,0.52,0.1,0.23,0,,0,,0,,0,,34,-943,-0.16899641,463.70001,,0,,,0,,,,,,,,
612330,67314,6067,34,Elk Grove Unified,Sacramento,67,62888,62888,33218,9843,19827,16310,8824,13885,26330000000,0,1,0,418704,1,31614,0.51,5,0.77,0.15,0.26,0,,0,,0,,1,476000000,34,22302,0.5548175,919.10297,1,476000000,,,0,,,,,,,,
612600,67322,6067,34,Elverta Joint Elementary,Sacramento,4,334,334,205,90,39,94,36,156,272700000,0,1,0,816511,3,222,0.71,5,0.49,0.07,0.3,0,,0,,0,,0,,34,-115,-0.26806527,104.66666,,0,,,0,,,,,,,,
613890,67330,6067,34,Folsom-Cordova Unified,Sacramento,37,19527,19527,10626,3049,5852,3575,1312,10655,16010000000,1,0,0,819923,3,6949,0.36,5,0.44,0.07,0.18,0,,0,,0,,0,,34,5172,0.36463621,586.54547,,0,,,0,,,,1,195000000,1,,
614790,67348,6067,34,Galt Joint Union Elementary,Sacramento,7,3693,3693,2837,856,0,2143,48,1243,2059000000,0,1,0,557568,2,2484,0.66,5,0.65,0.02,0.57,0,,0,,0,,1,19700000,34,269,0.076507397,473.125,1,19700000,,,0,,,,,,,,
614820,67355,6067,34,Galt Joint Union High,Sacramento,5,2263,2263,0,0,2263,1192,39,847,3123000000,0,1,0,1380144,4,1302,0.56,5,0.64,0.01,0.53,0,,0,,0,,1,36000000,34,600,0.34904015,579.75,1,36000000,,,0,,,,,,,,
600036,75283,6067,34,Natomas Unified,Sacramento,20,13630,13630,7356,2140,4134,4159,2397,2475,7477000000,0,0,1,548592,2,6588,0.5,5,0.81,0.17,0.31,0,,1,174375.8,1,"174,376",0,,34,8185,1.6439044,692.8421,,0,,,0,,,,1,129000000,1,,
633110,67413,6067,34,River Delta Joint Unified,Sacramento,14,2404,2404,1373,350,681,1242,37,964,3757000000,0,0,1,1562805,4,1211,0.53,5,0.58,0.01,0.51,0,,0,,0,,0,,34,-117,-0.048427153,176.84616,,0,,,0,,,,,,,,
633240,67421,6067,34,Robla Elementary,Sacramento,7,2231,2231,2231,0,0,1018,361,332,2090000000,1,0,0,936987,3,2023,0.92,5,0.84,0.15,0.46,0,,0,,0,,0,,34,36,0.016628176,366.83334,,0,,,0,,,,1,29800000,1,,
633840,67439,6067,34,Sacramento City Unified,Sacramento,84,46868,46868,26718,6997,13153,17909,8103,8497,26310000000,1,0,0,561401,2,34447,0.73,5,0.81,0.17,0.38,0,,0,,0,,0,,34,-4011,-0.078582346,573.54877,,0,,,0,,,,,,,,
691027,10348,6067,34,Sacramento County Office of Education,Sacramento,10,1704,1704,1014,105,585,472,781,207,,0,1,0,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
634620,67447,6067,34,San Juan Unified,Sacramento,79,49114,49114,26055,7084,15975,10783,3805,28670,28240000000,0,1,0,574920,2,24692,0.5,5,0.4,0.08,0.21,1,454883,0,,1,"454,883",1,750000000,34,1198,0.025043376,653.79999,1,750000000,,,0,,,,,,,,
601332,76505,6067,34,Twin Rivers Unified,Sacramento,57,31035,31035,17602,4681,8752,12447,4511,9015,10620000000,,,,342257,1,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
691136,75259,6069,35,Aromas/San Juan Unified,San Benito,4,1164,1164,623,187,354,791,6,309,1387000000,0,0,1,1191280,4,713,0.62,7,0.72,0,0.65,0,,0,,0,,0,,35,-131,-0.10234375,383,,0,,,0,,,,,,,,
605190,67454,6069,35,Bitterwater-Tully Elementary,San Benito,2,,27,22,5,0,12,0,15,44787078,0,0,1,1658781,4,0,0,7,0.24,0,0.24,0,,0,,0,,0,,35,-12,-0.32432431,25,,0,,,0,,,,,,,,
608640,67462,6069,35,Cienega Union Elementary,San Benito,2,,25,20,5,0,14,0,11,67486893,0,0,1,2699476,5,9,0.28,7,0.53,0,0.53,0,,0,,0,,0,,35,-9,-0.21951219,32,,0,,,0,,,,,,,,
617340,67470,6069,35,Hollister,San Benito,12,5669,5669,4422,1247,0,4456,30,839,3540000000,0,0,0,624399,2,3700,0.65,7,0.84,0,0.78,0,,0,,0,,1,36000000,35,260,0.048148148,514.54547,1,36000000,,,0,,,,1,28500000,1,,
618810,67488,6069,35,Jefferson Elementary,San Benito,2,,11,9,2,0,7,0,4,33915107,0,0,1,3083192,5,9,0.43,7,0.57,0,0.48,0,,0,,0,,0,,35,8,0.61538464,21,,0,,,0,,,,,,,,
627480,67504,6069,35,North County Joint Union Elementary,San Benito,2,742,742,568,174,0,430,0,301,650900000,0,0,1,877207,3,354,0.46,7,0.57,0,0.56,0,,0,,0,,0,,35,205,0.36347517,769,,0,,,0,,,,,,,,
629770,67520,6069,35,Panoche Elementary,San Benito,2,,7,7,0,0,5,0,2,47100185,0,0,1,6728598,5,3,1,7,1,0,1,0,,0,,0,,0,,35,-2,-0.40000001,3,,0,,,0,,,,,,,,
691028,10355,6069,35,San Benito County Office of Education,San Benito,4,116,116,0,27,89,94,1,18,,0,0,0,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
634140,67538,6069,35,San Benito High,San Benito,4,3003,3003,0,0,3003,2043,22,807,4881000000,0,0,0,1625498,4,1293,0.43,7,0.72,0.01,0.68,0,,0,,0,,1,60000000,35,387,0.14748475,1003.6667,1,60000000,,,0,,,,1,42500000,1,,
637650,67553,6069,35,Southside Elementary,San Benito,2,243,243,184,59,0,130,0,13,267900000,0,0,1,1102543,3,64,0.25,7,1,0,0.5,0,,0,,0,,0,,35,50,0.23696682,261,,0,,,0,,,,,,,,
639690,67561,6069,35,Tres Pinos Union Elementary,San Benito,2,141,141,102,39,0,40,0,96,141400000,0,0,1,1003077,3,24,0.18,7,0.35,0,0.31,0,,0,,0,,0,,35,23,0.21100917,132,,0,,,0,,,,,,,,
642630,67579,6069,35,Willow Grove Union Elementary,San Benito,2,,18,14,4,0,11,0,6,132900000,0,0,1,7383865,5,0,0,7,0.65,0,0.59,0,,0,,0,,0,,35,-18,-0.51428574,17,,0,,,0,,,,,,,,
601710,67587,6071,36,Adelanto Elementary,San Bernardino,17,10378,10378,7134,1813,1431,6173,2341,1125,3518000000,0,0,1,339027,1,8420,0.86,8,0.89,0.23,0.59,0,,0,,0,,0,,36,5381,1.226299,574.64703,,0,,,0,,,,,,,,
602160,67595,6071,36,Alta Loma Elementary,San Bernardino,11,5917,5917,4505,1412,0,2551,426,2356,5513000000,0,1,0,931781,3,1975,0.33,8,0.59,0.07,0.42,0,,0,,0,,1,58000000,36,-1852,-0.23574337,600.40002,0,0,,,0,,,,,,,,
600017,75077,6071,36,Apple Valley Unified,San Bernardino,17,14401,14401,7788,2193,4420,6116,1407,6035,5436000000,0,1,0,377499,1,8968,0.62,8,0.57,0.1,0.42,0,,0,,0,,0,,36,-839,-0.054732859,905.625,,0,,,0,,,,,,,,
603610,73858,6071,36,Baker Valley Unified,San Bernardino,6,162,162,87,31,44,140,0,20,1327000000,0,0,1,8188292,5,152,0.89,8,0.88,0.02,0.84,0,,0,,0,,0,,36,-37,-0.17788461,57,,0,,,0,,,,,,,,
604020,67611,6071,36,Barstow Unified,San Bernardino,14,5920,5920,3472,844,1604,3148,931,1365,1860000000,0,0,0,314248,1,4375,0.76,8,0.76,0.15,0.53,0,,0,,0,,1,39000000,36,-1117,-0.16188405,481.91666,1,39000000,,,0,,,,,,,,
604230,67637,6071,36,Bear Valley Unified,San Bernardino,9,2453,2453,1273,374,806,881,22,1394,5334000000,0,0,0,2174593,5,1725,0.68,8,0.41,0.01,0.33,0,,0,,0,,0,,36,-1020,-0.28643641,363,,0,,,0,,,,,,,,
607950,67645,6071,36,Central Elementary,San Bernardino,8,4701,4701,3592,1109,0,2395,507,1312,3202000000,0,1,0,681150,2,2700,0.57,8,0.71,0.1,0.51,0,,0,,0,,0,,36,-394,-0.07722462,672.57141,,0,,,0,,,,,,,,
608160,67652,6071,36,Chaffey Joint Union High,San Bernardino,13,24598,24598,0,0,24598,15626,1992,4444,45660000000,0,1,0,1856127,4,13885,0.56,8,0.82,0.08,0.63,0,,0,,0,,0,,36,6788,0.37797204,2062.25,,0,,,0,,,,,,,,
608460,67678,6071,36,Chino Valley Unified,San Bernardino,37,29937,29937,15249,4625,10063,17130,1012,5580,19930000000,0,1,0,665566,2,13698,0.45,8,0.8,0.03,0.57,0,,0,,0,,1,750000000,36,106,0.003521595,839.05554,1,750000000,,,0,,,,,,,,
609390,67686,6071,36,Colton Joint Unified,San Bernardino,28,23322,23322,12811,3758,6753,19269,1346,1739,7688000000,0,1,0,329659,1,19144,0.82,8,0.92,0.06,0.82,1,342,0,,1,342,0,,36,3064,0.15095083,805.58618,,0,,,0,,,,,,,,
616300,67694,6071,36,Cucamonga Elementary,San Bernardino,5,2517,2517,1999,518,0,1702,367,237,12610000000,0,1,0,5011223,5,1733,0.7,8,0.9,0.15,0.67,0,,0,,0,,0,,36,-78,-0.030409357,621.75,,0,,,0,,,,,,,,
612960,67702,6071,36,Etiwanda Elementary,San Bernardino,18,13652,13652,10415,3237,0,6023,1454,3348,9743000000,0,1,0,713665,3,4460,0.33,8,0.75,0.11,0.44,0,,0,,0,,1,137000000,36,7862,1.3682562,800.47058,1,137000000,,,0,,,,,,,,
613920,67710,6071,36,Fontana Unified,San Bernardino,45,39470,39470,21027,5631,12812,34065,2255,1795,11170000000,0,1,0,282918,1,34049,0.85,8,0.95,0.06,0.86,0,,0,,0,,0,,36,6650,0.19950798,908.68182,,0,,,0,,,,,,,,
616860,67736,6071,36,Helendale Elementary,San Bernardino,7,1959,1959,1029,289,641,740,101,912,553800000,0,0,1,282689,1,467,0.31,8,0.45,0.04,0.29,0,,0,,0,,0,,36,911,1.5761245,372.25,,0,,,0,,,,,,,,
600014,75044,6071,36,Hesperia Unified,San Bernardino,32,23735,23735,11684,3779,8272,14475,1686,5948,5249000000,0,1,0,221140,1,16720,0.71,8,0.74,0.08,0.6,0,,0,,0,,0,,36,8251,0.54009295,758.96771,,0,,,0,,,,1,207000000,0,,
600015,75051,6071,36,Lucerne Valley Unified,San Bernardino,8,2921,2921,2071,451,399,833,87,1606,661200000,0,0,1,226366,1,1315,0.47,8,0.42,0.03,0.28,0,,0,,0,,0,,36,1662,1.4540682,467.5,,0,,,0,,,,,,,,
625860,67777,6071,36,Morongo Unified,San Bernardino,19,9439,9439,5305,1391,2743,2904,558,5075,3394000000,0,0,1,359619,1,6032,0.67,8,0.44,0.06,0.29,0,,0,,0,,0,,36,-728,-0.074475706,476.1579,,0,,,0,,,,,,,,
626220,67785,6071,36,Mountain View Elementary,San Bernardino,5,2611,2611,1978,633,0,1885,185,321,3939000000,1,0,0,1508672,4,1735,0.65,8,0.88,0.07,0.73,0,,0,,0,,0,,36,-380,-0.12454933,534.20001,,0,,,0,1,171000000,1,,,,,
626340,67793,6071,36,Mt. Baldy Joint Elementary,San Bernardino,2,167,167,144,23,0,65,2,78,43796886,0,0,1,262257,1,16,0.12,8,0.41,0.01,0.33,0,,0,,0,,0,,36,52,0.62650603,135,,0,,,0,,,,,,,,
626760,67801,6071,36,Needles Unified,San Bernardino,5,835,835,495,119,221,197,14,452,593800000,0,0,1,711123,3,537,0.64,8,0.45,0.02,0.23,0,,0,,0,,0,,36,-538,-0.39070442,209.75,,0,,,0,,,,,,,,
628470,67819,6071,36,Ontario-Montclair,San Bernardino,33,22521,22521,17765,4756,0,20085,529,822,10600000000,1,0,0,470780,2,19696,0.87,8,0.96,0.03,0.89,0,,0,,0,,1,150000000,36,-1885,-0.076464385,689.90912,1,150000000,,,0,,,,,,,,
628950,67827,6071,36,Oro Grande Elementary,San Bernardino,4,3857,3857,1378,595,1884,2127,367,1107,271600000,1,0,0,70407,1,2459,0.65,8,0.68,0.09,0.53,0,,0,,0,,0,,36,3664,29.312,1263,,0,,,0,,,,,,,,
632070,67843,6071,36,Redlands Unified,San Bernardino,28,21326,21326,10764,3233,7329,9998,1323,6527,12830000000,1,0,0,601652,2,11748,0.55,8,0.68,0.07,0.46,0,,0,,0,,0,,36,2646,0.14235756,758.32141,,0,,,0,,,,,,,,
632370,67850,6071,36,Rialto Unified,San Bernardino,31,26225,26225,13967,4117,8141,21512,2879,1042,5911000000,0,1,0,225393,1,21640,0.82,8,0.96,0.11,0.81,0,,0,,0,,0,,36,1014,0.039836567,853.80646,,0,,,0,,,,,,,,
632610,67868,6071,36,Rim of the World Unified,San Bernardino,8,3695,3695,1868,539,1288,1251,30,2200,5755000000,0,0,1,1557625,4,1927,0.49,8,0.39,0.01,0.32,0,,0,,0,,0,,36,-2322,-0.37289223,488.125,,0,,,0,,,,,,,,
634170,67876,6071,36,San Bernardino City Unified,San Bernardino,88,53365,53365,30688,7784,14893,39291,7113,3717,11300000000,1,0,0,211692,1,50353,0.94,8,0.93,0.14,0.74,0,,0,,0,,0,,36,6400,0.13506384,618.21838,,0,,,0,,,,,,,,
691029,10363,6071,36,San Bernardino County Office of Education,San Bernardino,10,3029,3029,1570,244,1215,1678,469,565,,1,0,0,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
636820,73890,6071,36,Silver Valley Unified,San Bernardino,11,2278,2278,1525,323,430,725,278,960,446100000,0,0,0,195809,1,1174,0.5,8,0.56,0.12,0.31,0,,0,,0,,0,,36,-433,-0.1546981,262.88889,,0,,,0,,,,,,,,
636970,73957,6071,36,Snowline Joint Unified,San Bernardino,13,7826,7826,4014,1327,2485,3290,469,3415,2710000000,0,0,1,346273,1,4454,0.57,8,0.54,0.06,0.4,0,,0,,0,,0,,36,1409,0.21964146,652,,0,,,0,,,,1,60000000,0,,
639840,67892,6071,36,Trona Joint Unified,San Bernardino,4,250,250,140,38,72,85,19,129,216100000,0,0,1,864221,3,178,0.73,8,0.43,0.07,0.3,0,,0,,0,,0,,36,-250,-0.50607288,81.333336,,0,,,0,,,,,,,,
600016,75069,6071,36,Upland Unified,San Bernardino,16,11380,11380,5898,1817,3665,6135,935,3098,7485000000,0,1,0,657692,2,6700,0.57,8,0.72,0.08,0.53,0,,0,,0,,0,,36,-319,-0.026618825,777.66669,,0,,,0,,,,,,,,
641040,67918,6071,36,Victor Elementary,San Bernardino,19,12181,12181,12181,0,0,7066,2387,1966,5461000000,1,0,0,448340,2,9583,0.8,8,0.83,0.19,0.58,0,,0,,0,,0,,36,3696,0.44359097,633.05261,,0,,,0,,,,,,,,
636972,67934,6071,36,Victor Valley Union High,San Bernardino,12,13889,13889,0,3304,10585,7934,2681,2306,9859000000,1,0,0,709847,3,11113,0.78,8,0.83,0.19,0.57,1,6603747,0,,1,"6,603,747",0,,36,6403,0.8212133,1183.3334,,0,,,0,,,,,,,,
643560,67959,6071,36,Yucaipa-Calimesa Joint Unified,San Bernardino,17,9779,9779,5272,1521,2986,3765,145,5553,4095000000,0,1,0,418800,1,5001,0.51,8,0.43,0.01,0.38,0,,0,,0,,0,,36,1239,0.14537135,650.79999,,0,,,0,,,,,,,,
602100,67967,6073,37,Alpine Union Elementary,San Diego,9,1845,1845,1444,401,0,355,41,1270,2184000000,0,1,0,1183856,4,601,0.29,9,0.31,0.02,0.2,0,,0,,0,,0,,37,-149,-0.066399284,261.875,,0,,,0,,,,,,,,
601426,76851,6073,37,Bonsall Unified,San Diego,6,2287,2287,1812,411,64,740,48,1109,,,,,,,,,,,,,0,,0,,0,,1,58000000,,,,,0,0,,,0,,,,,,,,
605700,67983,6073,37,Borrego Springs Unified,San Diego,9,864,864,505,110,249,485,30,164,555000000,0,0,1,642377,2,446,0.86,9,0.76,0.02,0.69,0,,0,,0,,0,,37,83,0.18949772,86.833336,,0,,,0,,,,,,,,
606810,67991,6073,37,Cajon Valley Union,San Diego,31,16601,16601,13004,3597,0,5974,1156,7828,13360000000,0,1,0,804998,3,10667,0.65,9,0.53,0.07,0.36,1,2992789,0,,1,"2,992,789",1,20000000,37,-2793,-0.14537032,547.33331,0,0,,,0,,,,1,20000000,0,,
607470,68007,6073,37,Cardiff Elementary,San Diego,3,731,731,731,0,0,139,0,532,2306000000,0,1,0,3154230,5,93,0.12,9,0.25,0,0.17,0,,0,,0,,1,22000000,37,-174,-0.18892509,373.5,1,22000000,,,0,,,,,,,,
607500,73551,6073,37,Carlsbad Unified,San Diego,18,11049,11049,5836,1675,3538,2904,189,6416,16990000000,1,0,0,1537493,4,1920,0.17,9,0.43,0.02,0.26,1,2306842,0,,1,"2,306,842",0,,37,2938,0.3647424,646.64703,,0,,,0,,,,,,,,
608610,68023,6073,37,Chula Vista Elementary,San Diego,49,29806,29806,28714,829,263,20594,1051,3497,24730000000,0,1,0,829567,3,14655,0.5,9,0.88,0.04,0.69,0,,0,,0,,0,,37,8734,0.42115924,627.06384,,0,,,0,,,,,,,,
609870,68031,6073,37,Coronado Unified,San Diego,8,3169,3169,1395,519,1255,598,57,2215,6927000000,0,1,0,2185764,5,216,0.07,9,0.28,0.01,0.18,0,,0,,0,,0,,37,376,0.13702624,445.71429,,0,,,0,,,,1,29000000,0,,
